cond,kind,alpha,bt_version,ckpt,budget,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
BT-v1,bt,0.0,-1,,-1,BT-v3,10093,0,0.0,0,0,1,gun_kill,78.00139265072137,10.783876497913969,43.38198318422265,7.695577528207618,34.177729506121224,0.0026021541179181767,0.003044622617430966,0.0,5296.669435935248
BT-v1,bt,0.0,-1,,-1,BT-v3,10093,1,1.0,1,0,0,gun_kill,58.46752808801587,30.627818797101735,35.50982765411293,6.869851775709791,46.27932899130261,0.0027086623824229446,0.002000187407065997,0.0,3214.619511774623
BT-v1,bt,0.0,-1,,-1,BT-v3,10094,0,0.0,0,0,1,gun_kill,99.04229605215316,44.714679185173765,65.39244320910925,5.418000152642486,65.98943481748626,0.0017912980067685967,0.0016543059901795091,0.0,4436.969443407081
BT-v1,bt,0.0,-1,,-1,BT-v3,10094,1,0.0,0,0,1,gun_kill,67.35471818981642,40.40673179585509,77.18166333357084,2.338003834867192,61.125811003821084,0.0015590258222111426,0.002591611076247784,0.0,5612.9658767507235
BT-v1,bt,0.0,-1,,-1,BT-v3,10095,0,0.5,0,1,0,timeout,59.548682777233324,6.217306460513727,22.362927663828913,4.830199407228445,34.33910866038322,0.0009172581144316473,0.0006908917546459693,0.0,3423.6184773354717
BT-v1,bt,0.0,-1,,-1,BT-v3,10095,1,1.0,1,0,0,gun_kill,67.78138254693317,26.578700217147077,16.530356563429415,0.8231289490153699,73.90443659198523,0.0020133017777385015,0.002548510301271606,0.0,4016.4188015650047
BT-v1,bt,0.0,-1,,-1,BT-v3,10096,0,0.5,0,1,0,timeout,88.78612631690592,38.40949273786502,90.54433623782528,6.345270350955006,83.17807415970373,0.0022223750784340426,0.0008435548680613646,0.0,4982.560928634741
BT-v1,bt,0.0,-1,,-1,BT-v3,10096,1,0.5,0,1,0,timeout,78.66360842749256,29.55362586129929,28.372626045162587,5.392505063627602,68.4614215626219,0.0027121258278636406,0.0022821014360771756,0.0,3782.5078100591327
BT-v1,bt,0.0,-1,,-1,BT-v3,10097,0,0.0,0,0,1,gun_kill,62.22651242374457,97.22837823072497,13.228014834718705,6.857201903502156,79.72218697848515,0.0025196931788360644,0.0018845443057954707,0.0,3547.2774701398607
BT-v1,bt,0.0,-1,,-1,BT-v3,10097,1,0.0,0,0,1,gun_kill,66.32195390161601,62.62562271353417,64.16922277871173,6.941511695328338,113.40753018408633,0.001903366204416547,0.0023877730994834793,0.0,4576.1147256031845
BT-v1,bt,0.0,-1,,-1,BT-v3,10098,0,0.0,0,0,1,gun_kill,56.29025614919067,23.646273732832956,74.02994233310218,7.1241043744058645,47.57846994831175,0.002505236379218949,0.0024949084819246357,0.0,4690.4891429192285
BT-v1,bt,0.0,-1,,-1,BT-v3,10098,1,0.0,0,0,1,gun_kill,91.5737677570481,66.76796337019222,13.522175575559025,1.8106113279941543,51.59090605341518,0.00142400000308374,0.001971462648105849,0.0,3584.4429107188653
BT-v1,bt,0.0,-1,,-1,BT-v3,10099,0,0.0,0,0,1,gun_kill,53.65493583629195,5.877100185586315,16.979547258327155,1.976612497797002,43.87674248312533,0.0014410761297325274,0.002475632554147136,0.0,5347.32347080387
BT-v1,bt,0.0,-1,,-1,BT-v3,10099,1,0.5,0,1,0,timeout,98.20406275618764,71.54863917943993,33.66618458793612,1.9955795732105006,116.88298994909367,0.0023095983503711092,0.0015729967981543027,0.0,5304.111062780998
BT-v2,bt,0.0,-1,,-1,BT-v2,10000,0,0.0,0,0,1,gun_kill,93.65425787094634,87.64520600899206,45.41250963775906,1.8064826677596661,73.07470363297443,0.04150004789234544,0.03386186596965048,0.0,4827.3422538773175
BT-v2,bt,0.0,-1,,-1,BT-v2,10000,1,1.0,1,0,0,gun_kill,47.59857279044934,97.6971572850917,80.99426571853736,6.410170057526675,110.4375143674244,0.057926085558352755,0.05195084574630791,0.0,3518.802045447841
BT-v2,bt,0.0,-1,,-1,BT-v2,10001,0,0.0,0,0,1,gun_kill,30.128838372147595,54.36517139599831,13.101960607937302,5.978243043225926,79.26311575390362,0.05132886340139977,0.04219805036888271,0.0,5841.440664049982
BT-v2,bt,0.0,-1,,-1,BT-v2,10001,1,1.0,1,0,0,gun_kill,66.7267570794467,50.84363082484858,38.64591975324989,7.793133927892013,95.46501236271077,0.053150226034194524,0.05362193191844383,0.0,3047.9327231031584
BT-v2,bt,0.0,-1,,-1,BT-v2,10002,0,0.5,0,1,0,timeout,85.87955625953674,22.35573494359616,11.41995754239742,6.705259477075198,42.04168778573289,0.04520047918525942,0.05333641232083102,0.0,5043.336030666449
BT-v2,bt,0.0,-1,,-1,BT-v2,10002,1,1.0,1,0,0,gun_kill,61.13305917941976,32.78294333323129,55.521607733695035,2.0103732064183237,93.58950643567758,0.05943150860120603,0.05172158795752534,0.0,3391.4045832540264
BT-v2,bt,0.0,-1,,-1,BT-v2,10003,0,1.0,1,0,0,gun_kill,72.81674957518851,49.86649930903603,60.34764520434105,1.2844296978337955,32.62375747568545,0.05725895442897663,0.03618023005207261,0.0,4311.332936592161
BT-v2,bt,0.0,-1,,-1,BT-v2,10003,1,1.0,1,0,0,gun_kill,78.13830218918571,85.98152019160862,66.10509458024025,6.559644098451073,31.87776990709854,0.05357637651559783,0.06715360469327805,0.0,3414.250439965183
BT-v2,bt,0.0,-1,,-1,BT-v2,10004,0,1.0,1,0,0,gun_kill,58.43844370738721,0.8441833300792401,67.60191890783769,0.9490901010278918,33.58065291650819,0.05969791219223893,0.0540057445254889,0.0,3443.0029932049356
BT-v2,bt,0.0,-1,,-1,BT-v2,10004,1,0.5,0,1,0,timeout,54.85637458692929,80.60289854365513,35.76583012698775,6.869443685379822,108.10859468864531,0.03142445297750475,0.07207386649707555,0.0,5579.818296121941
BT-v2,bt,0.0,-1,,-1,BT-v2,10005,0,0.5,0,1,0,timeout,64.34466352009008,98.28847708361008,56.552385296578,2.213601262837119,105.24550660931067,0.07378363674024932,0.033231637171830725,0.0,4714.725079176316
BT-v2,bt,0.0,-1,,-1,BT-v2,10005,1,1.0,1,0,0,gun_kill,69.76776162749246,9.068715166721864,50.584163885835395,2.0948877673542494,80.43896997935741,0.051382939182213296,0.03370462818807626,0.0,3719.506598628584
BT-v2,bt,0.0,-1,,-1,BT-v2,10006,0,1.0,1,0,0,gun_kill,43.44573370434525,11.361292973627435,98.58632138169706,2.5723786192441276,83.9075335760713,0.04232219435669192,0.04188676399044821,0.0,3772.4111784907286
BT-v2,bt,0.0,-1,,-1,BT-v2,10006,1,1.0,1,0,0,gun_kill,100.79297723558088,61.46437621274313,87.3671276838191,6.53243773675709,97.91118427016248,0.04077650595533429,0.05251064852165117,0.0,4623.469614296385
BT-v2,bt,0.0,-1,,-1,BT-v2,10007,0,1.0,1,0,0,gun_kill,78.07673038392699,14.1741650831253,82.42991671126838,4.717174095727862,103.52808704200272,0.05451684552484195,0.03832244938022296,0.0,5398.070637618459
BT-v2,bt,0.0,-1,,-1,BT-v2,10007,1,1.0,1,0,0,gun_kill,79.14347221648896,78.28007784489282,8.338338720179095,4.956698091747762,99.51312101823811,0.03228163411576201,0.013166138710709901,0.0,5096.573178625211
BT-v2,bt,0.0,-1,,-1,BT-v2,10008,0,1.0,1,0,0,gun_kill,108.15294004407022,89.77518568426969,11.287640261415277,7.996207733490426,89.0511559478064,0.06425429532365026,0.02936816085586437,0.0,5685.303847475083
BT-v2,bt,0.0,-1,,-1,BT-v2,10008,1,1.0,1,0,0,gun_kill,31.417395618594107,36.38812796588361,7.398726847013448,5.345266749874981,116.97463922683765,0.055217887475368564,0.07529382536805054,0.0,5630.312942187715
BT-v2,bt,0.0,-1,,-1,BT-v2,10009,0,0.0,0,0,1,gun_kill,111.24494568405726,76.1178204751211,4.7871760646228445,6.369392437138709,119.97350533839264,0.047213240309181746,0.02187678346173314,0.0,4762.753582943482
BT-v2,bt,0.0,-1,,-1,BT-v2,10009,1,1.0,1,0,0,gun_kill,57.89985916218802,4.146355846973759,69.21420533573688,3.4730694523725356,83.4275845210457,0.043914358945634537,0.04679630536148962,0.0,5130.147386563231
BT-v2,bt,0.0,-1,,-1,BT-v2,10010,0,0.5,0,1,0,timeout,107.68469390753626,88.66336054034379,0.5995653815355606,4.7202168752315785,112.81975741601693,0.056927588255723985,0.04362548612021225,0.0,3373.191736310948
BT-v2,bt,0.0,-1,,-1,BT-v2,10010,1,1.0,1,0,0,gun_kill,86.6437652065221,89.45472064377454,47.280509555716264,6.941191924887986,106.73751722841699,0.03505127453402378,0.0662483361263802,0.0,3553.17878806529
BT-v2,bt,0.0,-1,,-1,BT-v2,10011,0,1.0,1,0,0,gun_kill,75.15821481047894,4.724547784698963,32.30673961914808,5.831237186855782,51.1706257345222,0.04013652774376764,0.036600505991202806,0.0,4212.909630658184
BT-v2,bt,0.0,-1,,-1,BT-v2,10011,1,1.0,1,0,0,gun_kill,55.70219872189468,58.71070598297968,26.383628549973693,2.4859650587849424,104.91045441829932,0.06553024320887471,0.06767116712939643,0.0,3052.681595424417
BT-v2,bt,0.0,-1,,-1,BT-v2,10012,0,1.0,1,0,0,gun_kill,91.65083334859716,98.6704072320748,9.680916641799787,2.9109086059131775,67.71096207744677,0.040664215632324634,0.03783520035691966,0.0,3104.6381201335125
BT-v2,bt,0.0,-1,,-1,BT-v2,10012,1,0.5,0,1,0,timeout,95.98588211020233,85.5371565626093,47.20813876663767,1.419381281095097,39.82235613804599,0.05307856871868936,0.05455903941995218,0.0,5120.7835031503655
BT-v2,bt,0.0,-1,,-1,BT-v2,10013,0,1.0,1,0,0,gun_kill,34.205910104222404,58.05774645974581,25.204101242689024,6.184703039851321,61.085307856808086,0.05263515977580254,0.05807542085688106,0.0,3955.9139011146094
BT-v2,bt,0.0,-1,,-1,BT-v2,10013,1,0.5,0,1,0,timeout,114.65286927306492,66.50574986689143,12.604578742141781,5.492317135336769,46.101681801550015,0.05521432857443009,0.0577037670844919,0.0,3683.737185521501
BT-v2,bt,0.0,-1,,-1,BT-v2,10014,0,0.0,0,0,1,gun_kill,35.31517433163501,55.564880878239165,67.76100986914017,5.697170322829184,44.22468368215064,0.06503341945799357,0.04987485570438194,0.0,5855.298540634178
BT-v2,bt,0.0,-1,,-1,BT-v2,10014,1,0.5,0,1,0,timeout,102.91872702180493,62.73094125591759,14.857845240571931,1.3572322446872667,107.87385099069773,0.024260617010103996,0.06322700725279667,0.0,4022.2243803965544
BT-v2,bt,0.0,-1,,-1,BT-v2,10015,0,0.5,0,1,0,timeout,85.2251227733429,34.67240906248888,11.146643321125783,4.153996846904468,43.41431647240438,0.04247881586449143,0.060079591241819,0.0,5965.743304281237
BT-v2,bt,0.0,-1,,-1,BT-v2,10015,1,0.0,0,0,1,gun_kill,112.84118997545959,5.954327963608885,94.62440864353859,0.7902804975573972,52.66269761992266,0.05791035436275707,0.04812979899451955,0.0,4902.383202544206
BT-v2,bt,0.0,-1,,-1,BT-v2,10016,0,1.0,1,0,0,gun_kill,59.823768404619265,66.42839054849395,30.372490557619138,1.2443223792574107,92.23049055603356,0.03993494381534938,0.05044408789027673,0.0,3502.356413312156
BT-v2,bt,0.0,-1,,-1,BT-v2,10016,1,0.0,0,0,1,gun_kill,114.50428479401874,33.58632906131237,28.386205396868203,2.6170828184619523,97.95147426041481,0.03681696054253177,0.043425353628789125,0.0,4427.237237135398
BT-v2,bt,0.0,-1,,-1,BT-v2,10017,0,0.5,0,1,0,timeout,76.57539623371645,31.05583145054116,30.88685953738619,5.296332974628177,83.81888302933316,0.057565225753328196,0.027347610628918436,0.0,3227.439820093985
BT-v2,bt,0.0,-1,,-1,BT-v2,10017,1,1.0,1,0,0,gun_kill,117.75623668201868,55.15189373377164,48.68514491381707,3.784679728228995,65.73914843679057,0.03895964104403706,0.07099482410931557,0.0,5124.1329718088855
BT-v2,bt,0.0,-1,,-1,BT-v2,10018,0,0.0,0,0,1,gun_kill,41.874556843706095,12.007736992579755,21.237980808104716,4.862687597304786,55.24400548879075,0.03218887427796833,0.017884398838968994,0.0,4581.744615067062
BT-v2,bt,0.0,-1,,-1,BT-v2,10018,1,0.0,0,0,1,gun_kill,75.7068865332891,36.37346403061734,31.98892274952321,2.4770803519483007,115.00979825316752,0.05176164085474961,0.05057246140445382,0.0,5163.653853782829
BT-v2,bt,0.0,-1,,-1,BT-v2,10019,0,0.0,0,0,1,gun_kill,102.36706059521617,52.409769217229695,77.38499481285517,0.13865515582383292,83.6059536485823,0.034629075199321166,0.0652005139857188,0.0,3514.1500726900854
BT-v2,bt,0.0,-1,,-1,BT-v2,10019,1,0.5,0,1,0,timeout,85.14199185522602,39.601442045023646,75.39643313898975,6.129697451443535,99.50282500118686,0.06802416684327225,0.0398565021831096,0.0,3646.734405163834
BT-v2,bt,0.0,-1,,-1,BT-v2,10020,0,0.0,0,0,1,gun_kill,98.62948636276387,47.203275133273436,3.0856531145881827,6.137300158530199,37.36216474567527,0.06694630044267161,0.05116540815830331,0.0,4113.7899435360305
BT-v2,bt,0.0,-1,,-1,BT-v2,10020,1,0.5,0,1,0,timeout,86.16358196428683,75.25784641571256,55.92341993992665,7.98992346804126,88.84125948741803,0.028184186464587473,0.04595004293737927,0.0,4876.616757328744
BT-v2,bt,0.0,-1,,-1,BT-v2,10021,0,0.5,0,1,0,timeout,70.1607496782162,35.558865925701575,95.44861112728358,5.519281643079812,91.5477698051576,0.07180728716677108,0.039416782625312716,0.0,5577.079384236606
BT-v2,bt,0.0,-1,,-1,BT-v2,10021,1,0.5,0,1,0,timeout,66.50756658913157,98.35175511675459,23.213446834565964,6.097642846639105,82.09638288779703,0.07165502641668603,0.05526351066682953,0.0,4118.310233647256
BT-v2,bt,0.0,-1,,-1,BT-v2,10022,0,1.0,1,0,0,gun_kill,101.58035196040504,36.336623773480504,27.665379346601227,6.857598718239364,45.59975027170093,0.037778778881137315,0.05326572531223683,0.0,3644.7697169131907
BT-v2,bt,0.0,-1,,-1,BT-v2,10022,1,1.0,1,0,0,gun_kill,51.707322432433955,30.516212319405234,42.16323293567742,7.77084300219086,83.44011290852131,0.04744965581746854,0.033035620707147655,0.0,3707.9731448811826
BT-v2,bt,0.0,-1,,-1,BT-v2,10023,0,0.0,0,0,1,gun_kill,40.33001011828796,73.5045631475135,92.45626576803016,0.4186667434350815,87.13938798728572,0.029646412859629104,0.049424183228763054,0.0,5748.516219792591
BT-v2,bt,0.0,-1,,-1,BT-v2,10023,1,1.0,1,0,0,gun_kill,81.19205523018985,86.95144401010502,65.08392492498031,3.9080492080251528,109.05899416207731,0.04924821333087136,0.03966742311591221,0.0,4720.766436268446
BT-v2,bt,0.0,-1,,-1,BT-v2,10024,0,1.0,1,0,0,gun_kill,79.88939565612814,95.49443201076949,32.72482850699787,3.158126861143608,87.83597331293167,0.0737925505342978,0.06309350915075862,0.0,3415.0742088234238
BT-v2,bt,0.0,-1,,-1,BT-v2,10024,1,1.0,1,0,0,gun_kill,113.45844139521695,45.284839405309675,12.498669786242955,1.1187976651196143,48.71553813265737,0.02845419293586031,0.0547776865596704,0.0,3531.6553925234107
BT-v2,bt,0.0,-1,,-1,BT-v2,10025,0,0.5,0,1,0,timeout,61.11459614384249,79.6018943657225,97.09506189779434,3.2815328014406386,102.39548456481721,0.03412243360124907,0.05603060681150392,0.0,3454.7773768789675
BT-v2,bt,0.0,-1,,-1,BT-v2,10025,1,0.0,0,0,1,gun_kill,56.52108458937151,18.95801312818165,48.16950172340954,4.819548324030191,105.52411896070207,0.025213162617185664,0.013984367860761265,0.0,4471.552306879631
BT-v2,bt,0.0,-1,,-1,BT-v2,10026,0,0.5,0,1,0,timeout,89.28501352099806,58.87158561929275,48.733550800032845,6.89241435115946,55.04587854885244,0.05237973705135044,0.06249313068856889,0.0,5661.826071903722
BT-v2,bt,0.0,-1,,-1,BT-v2,10026,1,0.0,0,0,1,gun_kill,57.00876545751889,3.023230185163406,49.45373480594403,0.0032348455593504966,82.40680438736558,0.04882520380117145,0.04056851434436192,0.0,5835.433759257559
BT-v2,bt,0.0,-1,,-1,BT-v2,10027,0,1.0,1,0,0,gun_kill,35.12334848971268,90.18293765504025,77.14033992093067,2.646737038363425,72.2724221924486,0.07676931754832783,0.07151672192896358,0.0,3668.737076791042
BT-v2,bt,0.0,-1,,-1,BT-v2,10027,1,0.5,0,1,0,timeout,36.55336248828099,12.236685877339394,37.62181209241802,1.7196538463880344,88.57940878374421,0.0376617331764218,0.03328654806163115,0.0,4679.0112656354195
BT-v2,bt,0.0,-1,,-1,BT-v2,10028,0,0.0,0,0,1,gun_kill,68.35789632536141,72.55798447181898,0.9887995982547415,7.967956474495845,118.1521020043688,0.06332539319182215,0.041606374553732756,0.0,5339.026006648175
BT-v2,bt,0.0,-1,,-1,BT-v2,10028,1,0.0,0,0,1,gun_kill,116.97793192361885,4.083906172949636,16.607810480669826,4.007423284463505,109.0051604422352,0.035839926260027945,0.048135069933612655,0.0,4512.500088785951
BT-v2,bt,0.0,-1,,-1,BT-v2,10029,0,1.0,1,0,0,gun_kill,119.94871499176807,72.7998351802565,15.240708192913432,2.0739463099509257,55.65997353305045,0.061291240609603254,0.0019497271681879896,0.0,5390.970967771111
BT-v2,bt,0.0,-1,,-1,BT-v2,10029,1,0.5,0,1,0,timeout,68.7963540568207,26.37025865238538,43.95288740825507,7.509426350306214,105.82669368030385,0.03500006739226509,0.06215626488459554,0.0,5914.683461886027
BT-v2,bt,0.0,-1,,-1,BT-v2,10030,0,1.0,1,0,0,gun_kill,72.2405813990519,13.22078327806655,72.95440847849505,2.558340901274855,76.49818456332754,0.05317487203552856,0.07907361999857557,0.0,5018.787108253073
BT-v2,bt,0.0,-1,,-1,BT-v2,10030,1,1.0,1,0,0,gun_kill,117.7350352905134,82.57350667379848,0.6237415666781265,0.5215021522934604,87.59497926732878,0.06846669368202368,0.057674879156145095,0.0,5262.876534887825
BT-v2,bt,0.0,-1,,-1,BT-v2,10031,0,0.0,0,0,1,gun_kill,79.59347559424336,32.1652185898984,39.631244783124195,6.992908882715158,107.46950515113843,0.04831944226473535,0.046294892752958415,0.0,5901.999645810778
BT-v2,bt,0.0,-1,,-1,BT-v2,10031,1,1.0,1,0,0,gun_kill,39.66466897537981,25.002147796199402,46.300379417051886,3.58476107215896,52.412922252696156,0.035356723679579594,0.01376693738204595,0.0,5025.033236793002
BT-v2,bt,0.0,-1,,-1,BT-v2,10032,0,1.0,1,0,0,gun_kill,76.98581271350801,44.375794334236886,76.58246342437062,3.624600992109869,112.05703034558405,0.05993770005166943,0.05449383884975636,0.0,3345.384290360465
BT-v2,bt,0.0,-1,,-1,BT-v2,10032,1,1.0,1,0,0,gun_kill,101.85806188863044,33.67187998519995,23.6694049096963,7.591421882725065,72.14786090837347,0.051169776892817695,0.04688979735974929,0.0,5412.388797732738
BT-v2,bt,0.0,-1,,-1,BT-v2,10033,0,0.0,0,0,1,gun_kill,32.02198496622781,31.31452418693994,12.0738317920979,2.5142193146679306,68.50655842557225,0.046216007785480046,0.04641174158995989,0.0,5282.521509970988
BT-v2,bt,0.0,-1,,-1,BT-v2,10033,1,1.0,1,0,0,gun_kill,60.56840501757972,22.9869086720067,62.344673512273154,3.4201170426206913,103.55300461688003,0.024663103878501947,0.07162525632083444,0.0,3840.2587553933577
BT-v2,bt,0.0,-1,,-1,BT-v2,10034,0,1.0,1,0,0,gun_kill,112.91463104520788,31.784127971644903,76.24920624907949,7.69614710527662,40.72447294211632,0.054649568014153126,0.044771543865745826,0.0,3090.1641919799704
BT-v2,bt,0.0,-1,,-1,BT-v2,10034,1,1.0,1,0,0,gun_kill,86.5072150874502,9.641063466205813,13.355035269234495,6.840013517818737,92.4350588254111,0.04303030148884102,0.0796503827109078,0.0,4648.483148746712
BT-v2,bt,0.0,-1,,-1,BT-v2,10035,0,1.0,1,0,0,gun_kill,110.67849100924994,59.582815904564825,29.55912337596208,2.1502228206399883,33.194122583208625,0.08663624379541443,0.03453485358343253,0.0,5579.93131057915
BT-v2,bt,0.0,-1,,-1,BT-v2,10035,1,1.0,1,0,0,gun_kill,88.05806594147181,90.6157501067242,39.51545221492013,4.736270373918388,41.99029479287876,0.08065848160830134,0.05453502870422828,0.0,4986.53558105081
BT-v2,bt,0.0,-1,,-1,BT-v2,10036,0,1.0,1,0,0,gun_kill,67.33517205044937,46.6854815544615,55.39012897214185,4.1657136549337235,111.12987831414952,0.07297599213074807,0.06323456359531547,0.0,3035.957771356175
BT-v2,bt,0.0,-1,,-1,BT-v2,10036,1,1.0,1,0,0,gun_kill,82.092550638944,92.48321359143448,1.8302442824776555,3.7217037616124475,74.35941910611044,0.022868078742188838,0.05202881389468211,0.0,3374.219357088189
BT-v2,bt,0.0,-1,,-1,BT-v2,10037,0,0.0,0,0,1,gun_kill,100.29700460704062,32.52632411520465,65.21986332199833,0.47345503148226786,38.326287405237295,0.024356325581463653,0.08378791547750375,0.0,3669.162762160423
BT-v2,bt,0.0,-1,,-1,BT-v2,10037,1,0.0,0,0,1,gun_kill,45.42834869884814,54.129200310820245,63.95698753800219,5.770555964117002,51.35031402665175,0.026244194472749116,0.029558079287362413,0.0,4056.516565240947
BT-v2,bt,0.0,-1,,-1,BT-v2,10038,0,1.0,1,0,0,gun_kill,104.29685721855951,77.28415801504934,54.50515492814212,6.190430947229544,68.97459908748668,0.08154641476961681,0.067933067046649,0.0,5191.965004463409
BT-v2,bt,0.0,-1,,-1,BT-v2,10038,1,1.0,1,0,0,gun_kill,75.66774308322897,58.226779111641704,97.30187368487245,4.767447690550677,57.89478933676024,0.0681930987669353,0.05619349400267522,0.0,3588.075791800148
BT-v2,bt,0.0,-1,,-1,BT-v2,10039,0,1.0,1,0,0,gun_kill,52.11640512151934,30.812184133599462,5.242314259701297,0.5993772473815611,108.90086150396975,0.023024867399587975,0.04080502562417039,0.0,5735.127708632546
BT-v2,bt,0.0,-1,,-1,BT-v2,10039,1,1.0,1,0,0,gun_kill,74.3052533343967,50.010217224478204,69.70318264282936,5.509247026822889,50.293232050738894,0.0709087758394306,0.04690705610528199,0.0,5392.123242498838
BT-v2,bt,0.0,-1,,-1,BT-v2,10040,0,0.0,0,0,1,gun_kill,30.298311131093733,30.472524932272517,4.386103802922159,3.011777763551043,110.20717631375615,0.030070987419076562,0.05259486409835135,0.0,5048.434431682421
BT-v2,bt,0.0,-1,,-1,BT-v2,10040,1,1.0,1,0,0,gun_kill,68.85432337481706,46.737795324573874,84.5482546729882,1.8532908345625323,115.09737969252959,0.05161693204368639,0.049225450392489864,0.0,5574.2976647139585
BT-v2,bt,0.0,-1,,-1,BT-v2,10041,0,0.0,0,0,1,gun_kill,116.1311673160025,93.2079949452922,36.01137114272789,5.426012997464431,102.89450545694497,0.029811720739272855,0.0443298492339897,0.0,5023.763439604565
BT-v2,bt,0.0,-1,,-1,BT-v2,10041,1,0.0,0,0,1,gun_kill,115.88610048814057,85.95374311289741,87.3245121738993,0.2797256962888124,47.57395926614613,0.044012350662810736,0.05084212631369353,0.0,3804.2776015494724
BT-v2,bt,0.0,-1,,-1,BT-v2,10042,0,1.0,1,0,0,gun_kill,92.47167605425349,51.8067706456697,73.54043460572116,0.642947012844763,46.755714720291785,0.06557107713056562,0.04071650075118656,0.0,4855.009043257736
BT-v2,bt,0.0,-1,,-1,BT-v2,10042,1,1.0,1,0,0,gun_kill,34.44029245259811,44.124883495827646,96.67840531278873,4.600612691718709,79.01506259878539,0.038910179557027,0.050403630994310035,0.0,3781.0629536449715
BT-v2,bt,0.0,-1,,-1,BT-v2,10043,0,1.0,1,0,0,gun_kill,86.00056916839873,28.364938118479788,66.79746846735644,2.6330390716416936,90.18264664493161,0.04038793098562175,0.047820472224354385,0.0,3787.1289401981057
BT-v2,bt,0.0,-1,,-1,BT-v2,10043,1,0.0,0,0,1,gun_kill,95.56821213939263,81.36500685985226,21.45788837708431,0.20493651851466854,55.94417832070774,0.044499261759650896,0.04622821042259597,0.0,3902.9858728320087
BT-v2,bt,0.0,-1,,-1,BT-v2,10044,0,1.0,1,0,0,gun_kill,62.66535811814627,98.83840820005835,77.31097684137096,6.082022345248644,50.20121336129512,0.04127735817388949,0.03537814613851749,0.0,5380.618546982365
BT-v2,bt,0.0,-1,,-1,BT-v2,10044,1,0.5,0,1,0,timeout,79.91331660054499,6.485803922202116,86.16815782431561,1.455148977096921,110.97327536014956,0.005778037121625508,0.057140516484200536,0.0,4899.194439955423
BT-v2,bt,0.0,-1,,-1,BT-v2,10045,0,1.0,1,0,0,gun_kill,87.08199634236541,72.34547712571404,46.248539919786815,1.601901256157145,58.29732858319585,0.059973653680894634,0.06854228219914085,0.0,5080.934488417045
BT-v2,bt,0.0,-1,,-1,BT-v2,10045,1,1.0,1,0,0,gun_kill,85.76340952298487,16.90186480699599,53.60218310645142,6.887740478613871,35.76274001428373,0.051764394612005896,0.0562562886781743,0.0,5540.29384904687
BT-v2,bt,0.0,-1,,-1,BT-v2,10046,0,0.0,0,0,1,gun_kill,85.21043106022114,20.494100780237233,97.4010879653687,6.396276179886889,93.8133086143557,0.06402155151937032,0.068489577931654,0.0,3686.2071748982144
BT-v2,bt,0.0,-1,,-1,BT-v2,10046,1,1.0,1,0,0,gun_kill,106.13336592650123,77.0501497633729,13.53760489392285,2.0700412448354806,72.29192761118546,0.041182367252133714,0.06371774260935492,0.0,4997.496644752614
BT-v2,bt,0.0,-1,,-1,BT-v2,10047,0,0.0,0,0,1,gun_kill,76.99982737269282,53.44190241930518,39.38194284911993,1.499601820962611,71.10609508170268,0.05252729089441652,0.03863011090293911,0.0,3179.9951826611186
BT-v2,bt,0.0,-1,,-1,BT-v2,10047,1,1.0,1,0,0,gun_kill,106.09098178494031,33.80614993728567,96.39364081150819,7.395580101619098,55.262499882459785,0.05839277978785616,0.041233837241330486,0.0,3090.390222504135
BT-v2,bt,0.0,-1,,-1,BT-v2,10048,0,0.5,0,1,0,timeout,56.4641330005292,2.804853988359557,63.23554393227736,2.7730054041277254,32.35968703863129,0.03882969846622977,0.06055191240603057,0.0,5717.747326340194
BT-v2,bt,0.0,-1,,-1,BT-v2,10048,1,1.0,1,0,0,gun_kill,118.74412409446194,95.7850658334033,46.148882116384456,3.402027499663249,112.22574254056474,0.043940553243826605,0.05918776975787432,0.0,3645.6486656732436
BT-v2,bt,0.0,-1,,-1,BT-v2,10049,0,0.5,0,1,0,timeout,95.32868863108396,53.22276229385133,97.34892093379702,3.705584016756454,38.08526219975442,0.04240765557933511,0.05276694766079497,0.0,4407.159612501006
BT-v2,bt,0.0,-1,,-1,BT-v2,10049,1,0.0,0,0,1,gun_kill,96.61122337500463,50.49906148087895,40.17192356578104,5.316834248604043,47.37078311349623,0.03225392666454976,0.039800088766354054,0.0,5411.160808760449
BT-v2,bt,0.0,-1,,-1,BT-v2,10050,0,0.5,0,1,0,timeout,71.06629913667919,75.27161246106485,47.08627957415037,2.074142475852903,50.75952901285511,0.040139066761891065,0.08076514182485411,0.0,5016.647107235891
BT-v2,bt,0.0,-1,,-1,BT-v2,10050,1,0.0,0,0,1,gun_kill,33.03228193519521,84.30688258445545,67.5006568317561,2.146669517234816,70.12150942768287,0.05286113419595124,0.056221046367308264,0.0,4581.408729310898
BT-v2,bt,0.0,-1,,-1,BT-v2,10051,0,1.0,1,0,0,gun_kill,63.16579881143124,63.079060223136665,41.138226911321865,1.3538478613949216,31.120422553934855,0.06171724681860817,0.04738760128980087,0.0,5152.935452719088
BT-v2,bt,0.0,-1,,-1,BT-v2,10051,1,0.0,0,0,1,gun_kill,111.74384846749624,76.49538419155782,53.12215398865385,7.968397335345476,85.11280522410978,0.07321941810901282,0.061517998053408525,0.0,4384.383172459919
